num_qubits,model_family,noise_model_name,train_size,noise_strength,seeds_present,test_accuracy_mean,test_accuracy_std,test_loss_mean,test_loss_std,history_best_accuracy_mean,history_best_accuracy_std,history_best_loss_mean,history_best_loss_std
5,hea_qcnn,depolarizing,16,0.05,3,0.6066666666666666,0.0208166599946613,0.2190181878264558,0.0035835360038325,0.8125,0.0,0.1838501542405685,0.0033713710122734
5,hea_qcnn,depolarizing,16,0.1,3,0.59,0.0360555127546398,0.2519869697018963,0.0026537721172181,0.7916666666666666,0.0360843918243516,0.2343606340214003,0.0033079324893811
5,su2_qcnn,coherent_overrotation,4,0.0,3,0.9566666666666668,0.0115470053837925,0.2150791648060004,0.0319621643038759,1.0,0.0,0.211634415235693,0.0317966580498218
5,su2_qcnn,coherent_overrotation,4,0.001,3,0.9566666666666668,0.0115470053837925,0.2150785621125182,0.031997853291185,1.0,0.0,0.2116282256013558,0.031829327362007
5,su2_qcnn,coherent_overrotation,4,0.005,3,0.9566666666666668,0.0115470053837925,0.2150742016931118,0.0321381517044761,1.0,0.0,0.2116015585353416,0.0319576313402188
5,su2_qcnn,coherent_overrotation,4,0.01,3,0.9566666666666668,0.0115470053837925,0.2150641496853339,0.0323076136166529,1.0,0.0,0.2115637210253295,0.0321123173550071
5,su2_qcnn,coherent_overrotation,4,0.05,3,0.96,0.0173205080756887,0.2147781836015286,0.0333822640183852,1.0,0.0,0.211059659112392,0.0330811943554593
5,su2_qcnn,coherent_overrotation,4,0.1,3,0.9666666666666668,0.0115470053837925,0.2139618017963972,0.0340416277941529,1.0,0.0,0.2099783122423204,0.0336469294121223
5,su2_qcnn,coherent_overrotation,8,0.0,3,0.99,0.0,0.1494275057235129,0.0034517819598448,1.0,0.0,0.1468245750788366,0.0036791809493628
5,su2_qcnn,coherent_overrotation,8,0.001,3,0.99,0.0,0.149421314056114,0.003448994523445,1.0,0.0,0.1468180441692533,0.0036754930274534
5,su2_qcnn,coherent_overrotation,8,0.005,3,0.99,0.0,0.1493974373177998,0.0034378888691007,1.0,0.0,0.1467928722745146,0.0036607538948791
5,su2_qcnn,coherent_overrotation,8,0.01,3,0.99,0.0,0.1493696379422912,0.0034240448960626,1.0,0.0,0.1467635971630344,0.0036423044395485
5,su2_qcnn,coherent_overrotation,8,0.05,3,0.99,0.0,0.1492364509985362,0.0033024187241388,1.0,0.0,0.1466250739332797,0.0034825086814167
5,su2_qcnn,coherent_overrotation,8,0.1,3,0.99,0.0,0.1493183438620573,0.0030570249084732,1.0,0.0,0.146719606415303,0.003189368148568
5,su2_qcnn,coherent_overrotation,12,0.0,3,1.0,0.0,0.1260050220638169,0.0043454912337407,1.0,0.0,0.1234024495334306,0.0046857174339654
5,su2_qcnn,coherent_overrotation,12,0.001,3,1.0,0.0,0.1260095195530466,0.0043399011294999,1.0,0.0,0.1234075978122536,0.0046793631969509
5,su2_qcnn,coherent_overrotation,12,0.005,3,1.0,0.0,0.1260282266182996,0.0043185938476202,1.0,0.0,0.123428965191262,0.0046551205731273
